3.337860107421875e-06, 0.0, 0.0, 0.0
7.62939453125e-05, 0.0, 0.0, 0.0
0.006997108459472656, 0.0, 0.0, 0.0
0.017000436782836914, 0.0, 0.0, 0.0
0.026984691619873047, 0.0, 0.0, 0.0
0.03698086738586426, 0.0, 0.0, 0.0
0.04697394371032715, 0.0, 0.0, 0.0
0.056966543197631836, 0.0, 0.0, 0.0
0.06700468063354492, 0.0, 0.0, 0.0
0.07696318626403809, 0.0, 0.0, 0.0
0.0869896411895752, 0.0, 0.0, 0.0
0.09696102142333984, 0.0, 0.0, 0.0
0.10709643363952637, 0.0, 0.0, 0.0
0.1172478199005127, 0.0, 0.0, 0.0
0.12698626518249512, 0.0, 0.0, 0.0
0.13697409629821777, 0.0, 0.0, 0.0
0.14696860313415527, 0.0, 0.0, 0.0
0.15697598457336426, 0.0, 0.0, 0.0
0.16696810722351074, 0.0, 0.0, 0.0
0.17702817916870117, 0.0, 0.0, 0.0
0.19301915168762207, 0.0, 0.0, 0.0
0.19695019721984863, 0.0, 0.0, 0.0
0.2074429988861084, 0.0, 0.0, 0.0
0.21891045570373535, 0.0, 0.0, 0.0
0.22699904441833496, 0.0, 0.0, 0.0
0.23696565628051758, 0.0, 0.0, 0.0
0.24698424339294434, 0.0, 0.0, 0.0
0.2569582462310791, 0.0, 0.0, 0.0
0.2669713497161865, 0.0, 0.0, 0.0
0.2769653797149658, 0.0, 0.0, 0.0
0.28696727752685547, 0.0, 0.0, 0.0
0.29695868492126465, 0.0, 0.0, 0.0
0.3069727420806885, 0.0, 0.0, 0.0
0.3169841766357422, 0.0, 0.0, 0.0
0.32697272300720215, 0.0, 0.0, 0.0
0.33696413040161133, 0.0, 0.0, 0.0
0.3469688892364502, 0.0, 0.0, 0.0
0.3569633960723877, 0.0, 0.0, 0.0
0.36696887016296387, 0.0, 0.0, 0.0
0.3769702911376953, 0.0, 0.0, 0.0
0.3869779109954834, 0.0, 0.0, 0.0
0.3969731330871582, 0.0, 0.0, 0.0
0.40697503089904785, 0.0, 0.0, 0.0
0.4169728755950928, 0.0, 0.0, 0.0
0.42698216438293457, 0.0, 0.0, 0.0
0.43697285652160645, 0.0, 0.0, 0.0
